city,latitude,longitude,traditionality,cleanliness,security,transportation,low_cost
Matsuura,33.3333,129.7167,2.907884658,1.240619228,0.773254921,3.755511621,1.529216872
Rose Hill,38.7872,-77.1085,1.349897097,2.534433051,1.864396601,1.158333585,3.978368183
Obock,11.9667,43.2833,1.61111363,2.344773087,1.270227053,3.055949607,1.801906206
Tabount,30.88,-6.91,4.660496433,2.159793484,2.362824953,4.478900443,3.736312108
Varennes,45.6833,-73.4333,4.949005309,3.547187809,3.109513027,2.980058846,2.162843046
Lucelia,-21.7203,-51.0189,1.516622168,1.068799651,3.78134665,2.670308872,1.856327842
Chorwad,21.0167,70.2333,4.515595776,4.983923179,1.895863004,3.251713777,4.651514819
Ratu,23.4204,85.2146,3.552757277,2.729517475,3.570755997,0.245950458,3.074146136
Saint-Mande,48.8422,2.4186,4.607814782,1.668458975,0.696754088,4.205046085,4.656749271
Milwaukie,45.4445,-122.6219,2.092537198,4.561149549,2.11877323,4.400436464,0.767063007
Caapora,-7.5167,-34.9,4.265157652,3.408026537,0.691851866,1.474989279,4.932848796
Rio Maior,39.3333,-8.9333,3.124413101,0.118034249,1.856042466,1.061941452,0.031496248
Valle Nacional,17.7667,-96.3,2.698443181,3.110865944,1.51523768,1.800090458,3.247330032
Qia'erbagecun,37.9724,77.3399,0.748118752,2.948985269,1.871886767,4.301169869,2.105040445
Nagamangala,12.8194,76.7546,2.11542176,4.119288902,0.321269258,4.389852942,4.478356081
Borgomanero,45.7,8.4667,3.518824155,0.029565884,1.492601267,0.62372418,2.187376295
Boca da Mata,-9.6408,-36.22,3.604147597,1.049170256,2.999229557,0.029612734,1.887631786
Rupauli,25.8695,87.06,1.531241449,3.302558425,2.383342027,2.806716596,1.345462028
Sal'a,48.1503,17.8775,1.045588345,0.252820878,0.178323755,0.419023897,0.30872613
Vryburg,-26.9586,24.7322,2.552579636,3.417003102,0.131656653,2.876186588,3.250754047
Floridia,37.0833,15.15,1.119001471,0.109601884,0.205063741,4.2041385,0.982955735
Hyde Park,41.8011,-73.906,0.88391224,4.865502646,4.924515174,0.977691663,4.194944091
Shazand,33.9292,49.4103,1.367219875,0.795479574,4.986754238,4.919761289,3.51890088
Belonia,23.25,91.45,2.036491018,1.869390193,0.496815617,4.633494527,3.230559602
Gardanne,43.4553,5.476,0.084359103,1.738530697,4.468507381,4.555442182,4.347306279
Lathi,21.45,71.38,0.993949736,0.765185522,1.651362751,0.3925147,3.500494359
Belas,38.7772,-9.2608,1.713206657,3.544151704,3.971807271,3.786674459,4.896118604
Manlleu,42,2.2836,2.616913034,1.554475541,2.757841501,3.692608933,2.571862912
Varadero,23.1394,-81.2861,4.453127899,4.8413232,3.552852787,3.017830208,3.790747387
Tiburon,18.3333,-74.4,2.958205759,4.604979416,3.824936775,2.157953877,4.260461146
Penzance,50.119,-5.537,3.626078403,0.607161672,4.945462153,4.392343857,1.870364194
Sarari,26.2523,84.5484,1.067767848,4.041306504,3.557963766,0.779779867,1.418478099
Tinja,37.1667,9.7667,2.206692625,1.810336359,0.606069908,0.62512095,1.042283285
Guasipati,7.4667,-61.4667,1.34934888,4.864885123,3.950197935,2.518660165,4.557573049
Clarin,9.97,124.02,1.268801865,4.062230633,1.017553631,4.804364716,1.082521995
Bologoye,57.8833,34.05,3.254305853,3.714363475,0.091080146,2.396054682,0.739005879
Khromtau,50.2503,58.4347,4.131509855,2.155627581,1.436109834,0.447171204,2.851119058
Varkaus,62.3167,27.8917,1.383381875,2.115353632,1.812717175,1.56751733,2.011466502
Wildeshausen,52.9,8.4333,3.040801761,2.545368144,4.143800726,3.777052895,2.076636486
Hallein,47.6831,13.0969,3.243110638,4.431962243,0.469221364,1.005800256,2.863984293
Allschwil,47.55,7.5333,1.118216823,2.580388355,1.033953361,4.382898879,0.398446748
Florencia,22.1475,-78.9669,3.578283095,4.576270093,2.308320747,1.278526346,0.799452791
Morasar,23.0942,72.5961,3.171175405,1.707643154,2.138809367,0.421255331,4.994418844
Maracacume,-2.05,-45.9333,2.789124776,3.672786694,3.020167862,0.299260007,1.095528274
Hancha,37.8572,109.4972,4.190927899,4.365544478,2.892632369,3.819466203,3.788628899
Sapone,12.0528,-1.6036,3.855256779,1.202734266,3.808749225,4.207682053,0.565876908
Irakleia,41.1833,23.2833,0.263068773,0.330321665,4.473896513,3.878885753,0.365024623
Kanmaki,34.5667,135.7167,0.155066797,0.586028723,3.574077432,1.604401255,0.99402959
Bayou Cane,29.6243,-90.751,3.97337513,4.428574453,4.840273387,2.48512766,3.893861177
Loyola Heights,14.6403,121.0744,0.6632814,4.134700612,0.691417761,1.626052876,1.56572152
Kannanendal,9.9649,78.1416,0.785933502,3.967902822,3.461835784,3.547973152,3.446040838
Quirima,-10.9,18.0833,0.789585483,4.222846674,3.171455503,3.935298549,3.625821905
Saurh,25.3789,86.8223,2.333794311,0.561321135,1.027804393,3.926942615,2.184067036
Cortona,43.2756,11.9881,3.782424239,3.684759836,4.574376261,1.117410439,4.507296099
Kagizman,40.1583,43.1342,0.467677316,1.961226443,3.021351458,3.955969133,3.993281707
Forbach,49.19,6.9,4.76537579,1.341359266,1.387692845,0.075629309,0.002386013
Villeneuve-le-Roi,48.7333,2.4167,1.552230086,0.938153714,1.325440242,3.68178111,3.319155768
Aguinaldo,16.9789,121.3272,2.496954628,0.094036379,0.736018497,3.872448725,4.41971099
Cartaya,37.2833,-7.15,0.16756924,3.958649251,2.985534944,4.396723005,4.068877203
Skegness,53.1436,0.3428,3.057301491,1.703302089,1.85323647,2.969743418,1.72316106
Carlos Casares,-35.6167,-61.3667,1.520336419,2.709908247,1.186329867,0.310064668,0.479777787
Schramberg,48.2269,8.3842,4.683898397,1.779477238,2.773278801,4.95804129,2.853359027
Raksaha,25.4444,83.6873,1.751891968,2.349094296,2.24804559,1.186643632,4.507416923
Adigaratti,11.3357,76.6971,3.403428531,0.724656287,2.666708677,3.04545071,3.018567295
Enkoping,59.6356,17.0764,3.023586925,4.168824125,1.145864945,0.568018019,2.879449243
Shark,40.5569,72.8264,2.591937389,2.157503832,2.182665427,2.719332526,1.304324758
Suaza,1.9833,-75.8167,2.279511476,1.979912098,1.014461067,1.048965285,1.476147288
Vikhorevka,56.1167,101.1667,2.172696067,0.556957517,3.621776808,2.158844902,3.034979874
Kokofata,12.8825,-9.9458,2.548032039,1.125181128,4.890517498,3.376632369,1.636517978
Adet,11.2667,37.4833,1.387351917,3.86177398,1.13588058,1.866972255,1.291848769
San Juan de Rio Coco,13.55,-86.1667,4.538124618,1.541871744,1.581513801,4.583788628,4.706231588
Princesa Isabel,-7.7369,-37.9928,2.754735919,3.964258225,4.117570898,2.384373771,1.570973137
Nogales,18.8167,-97.1667,1.717850462,2.135140967,1.43756485,3.236027642,4.501385001
Foley,30.3983,-87.665,1.34006865,0.631073257,0.633928195,3.48888083,1.413239997
Wipperfurth,51.1167,7.4,2.630842272,0.180727155,0.035732805,3.464949685,1.455088944
Irukanni,11.75,76.1833,2.962787995,0.426245598,1.926611996,1.171138064,4.749509592
Hays,38.8821,-99.3221,3.73458593,2.938395058,0.902829755,4.259848302,2.194051367
Martellago,45.55,12.1667,2.285629206,0.721854108,2.533467834,1.512148132,1.751113061
Tullahoma,35.3721,-86.2172,0.878625244,1.519779566,4.124986425,0.657255419,1.905234091
Amodei,26.8975,84.8182,0.749736299,3.441060389,3.462515924,4.256084898,3.188651616
Banki,20.3791,85.5295,0.777687905,3.919312247,3.781153776,4.326252916,0.348863521
Conceicao de Macabu,-22.085,-41.8678,1.978598745,0.391267102,3.574934957,0.960304315,0.422355942
Molde,62.7375,7.1591,0.930647269,2.320835429,1.504722663,0.708124386,1.033326206
Chocaman,19.0167,-97.0333,4.906138953,2.106372143,2.915199386,2.402692931,1.456776136
Traunreut,47.9667,12.5833,3.377727214,1.841226714,0.043526351,2.302656771,3.637191405
Altepexi,18.35,-97.3167,3.89099025,3.055582543,3.763701675,4.405072731,1.268679028
Wulfrath,51.2833,7.0333,0.689936177,2.274015408,1.503521377,1.016753313,3.09168633
Germersheim,49.2167,8.3667,2.42725845,2.035251112,0.274485249,4.255574701,1.821585826
Tehata,23.7,88.55,3.834068438,0.413330041,3.323538489,0.220085956,3.207341163
Gorgonzola,45.5333,9.4,2.445854616,3.759716777,0.409244509,1.406557382,3.065119085
El Pinar,-34.7972,-55.9097,1.666470747,3.492503109,2.424699097,1.480458947,3.79141415
Gardner,42.5845,-71.9868,4.596630725,0.326367416,2.265669787,4.660572558,1.295103283
San Isidro de Lules,-26.9333,-65.35,2.795497763,2.669843969,0.521755868,2.204000746,0.159221956
Oued el Aneb,36.8833,7.4833,1.716604872,4.919903445,3.915657575,4.565105442,0.057834534
Itapaci,-14.9611,-49.5594,2.907837309,2.074955569,3.999210857,0.103194689,4.642387612
Sadao,6.6386,100.424,0.93939654,2.21075794,4.465526102,3.721437644,1.130770155
Tizi-n-Bechar,36.4311,5.36,3.230032089,3.609394483,1.966241015,4.319582565,1.045859481
Sao Marcos,-28.9708,-51.0678,0.695008083,4.603787528,1.858891598,1.050721477,2.534784325
Seria,4.6141,114.3302,1.223970803,0.292694683,1.834451528,1.434301954,3.990629629
Chopinzinho,-25.85,-52.5,2.215289177,4.88679624,4.938411936,4.205759719,1.037454428
Xoxocotla,18.685,-99.2439,2.66039457,1.630498467,0.235683275,4.187039095,4.188006499
Furano,43.35,142.3833,2.662440857,3.829461882,1.201079227,1.38358913,0.345417455
Harstad,68.8011,16.5441,0.969190961,4.428543436,1.13683525,1.340267981,2.633252831
North Bellmore,40.6904,-73.539,1.133240015,0.437086612,3.961129137,0.22270304,1.507538413
Paiganapalli,12.476,78.1748,0.136149989,3.165098214,1.774951103,1.935373171,3.854786324
Karachayevsk,43.7731,41.9169,3.385885614,4.155939958,1.683886404,3.819573334,3.412695184
Phulpur,25.55,82.1,2.531928787,3.743708202,2.689723563,3.170828223,1.617981543
Sondrio,46.1667,9.8667,1.085126326,3.702330337,0.06898376,1.109404466,0.586857687
Orhei,47.3833,28.8167,0.321505256,1.528182406,4.257376975,2.15849123,0.312500552
Injibara,10.95,36.9333,3.532500533,3.198466892,1.040249487,3.061638034,0.078327075
North Ogden,41.3123,-111.9584,3.78027969,2.512449894,1.770308567,0.039877561,4.151627424
Toguchin,55.2333,84.4167,0.221340847,1.699219812,1.719994592,2.503398935,1.552291839
Imi n'Oulaoun,31.4224,-6.5641,1.286890313,3.786693954,1.20088084,3.491291357,3.968304258
Xinnongcun,42.2357,122.9455,3.027244673,3.763302586,0.396646426,3.471367957,2.264678196
Palmeiras,-2.645,-44.895,0.534634877,1.280394892,2.421856368,3.105024889,0.994232731
Behat,26.2435,86.2799,1.842745878,4.793959121,3.065380941,2.17730504,2.941911146
Caxambu,-21.9833,-44.9167,3.742248178,3.467593531,3.122940776,3.206824233,3.56824653
Paulistana,-8.15,-41.15,1.256010699,0.626052002,0.910432893,3.469816359,1.456890371
San Juan de Vilasar,41.506,2.391,3.723613175,4.295963286,2.949201696,1.715561911,3.094436071
Makakilo,21.3591,-158.0813,1.380167735,4.468811077,1.349146209,0.008743172,1.000566581
Saint Austell,50.34,-4.79,2.82989588,4.007991002,3.871124104,2.724936843,2.542020936
Laje,-13.1819,-39.425,3.967561304,3.740697388,2.250982927,4.537613816,0.130954003
Chinchali,16.5647,74.816,4.968881901,3.261119525,1.318860113,3.142722076,2.091641905
San Francisco,13.7,-88.1,3.573138253,1.329245666,1.282123351,1.747280861,1.746107055
Villapinzon,5.2167,-73.6,3.315120468,4.53625337,2.596743332,4.903602193,1.723589023
Palafrugell,41.9174,3.1631,4.256652774,4.713664607,0.413912059,2.35309959,1.628346538
Jangy-Nookat,40.25,72.55,0.351516325,3.90955301,1.729151982,3.15477462,0.840790825
Ukmerge,55.25,24.75,3.567450178,0.317115239,4.731296472,3.875197736,3.868327027
Saka,34.6167,-3.4167,0.098731034,3.341295391,0.699890286,0.921308142,4.191142001
Saint Paul's Bay,35.9483,14.4017,0.990448643,3.091565452,3.701717577,3.171031057,3.746162664
Joaquin V. Gonzalez,-25.0833,-64.1833,1.759960697,2.031724406,4.65412496,1.288145724,0.550699904
South Whitehall,40.6154,-75.5503,3.619016187,4.769949742,4.394468451,2.054776537,1.009152893
Itambacuri,-18.0167,-41.7,0.94587712,3.362051223,3.859451515,2.585909832,3.788079495
Park Forest,41.4817,-87.6867,2.198065477,0.336571384,3.566541658,3.416616174,3.05382506
Nubl,36.3756,36.9942,2.234858138,3.185348416,1.481948871,1.764989879,3.796969383
Helena,33.2837,-86.8791,1.732340437,3.625172466,3.099578164,1.21873914,2.738601287
Oro-Medonte,44.5667,-79.5833,2.103528916,4.07714765,4.070194497,4.117955216,3.632805354
Jozefow,52.1356,21.2369,2.925927611,2.694511923,3.605597532,2.671796422,0.818235378
Praia da Vitoria,38.7333,-27.0664,3.574355387,4.580084381,2.218490057,3.083540529,1.192846513
Mirador,-6.3708,-44.3628,1.845825815,0.436319494,3.989097901,0.602900937,3.344726613
Caterham,51.2803,-0.0816,2.108469853,4.39091057,0.746842885,3.739705355,3.828419296
Sysert,56.5,60.8167,1.511298676,0.757320906,2.408393481,1.839185626,4.402862076
Porto Torres,40.8333,8.4,2.326303349,3.858011301,0.822094182,4.777497102,1.621245226
Wade Hampton,34.8821,-82.3336,1.830016791,2.804178422,2.534970982,1.171452311,1.578135555
Sao Jeronimo,-29.9589,-51.7219,1.080174737,4.247529301,1.864404099,4.292503822,4.867569489
Gross-Umstadt,49.8667,8.9333,4.968217823,1.628430175,2.015275129,2.962125447,3.131941632
Phalia,32.4328,73.5778,2.304046869,2.270128117,4.194680755,4.7150227,1.372688888
Zulpich,50.7,6.65,1.683918483,4.267823511,3.8597446,2.460375234,0.3674536
Patpara,26.4328,86.1916,0.080045157,1.311498868,0.080819432,4.008336464,0.183103613
Ariano Irpino,41.1528,15.0889,3.099576081,0.109105292,3.463331401,1.247282796,0.815395399
Stephenville,32.2147,-98.2205,0.001151008,3.963254612,3.484664777,0.284871617,0.079617539
Klaukkala,60.382,24.7492,2.265704603,1.439031311,0.021832688,2.874203488,4.291593666
San Jose de Jachal,-30.2333,-68.75,2.762954472,0.042329483,2.561486554,1.14755038,3.306959797
Az Zuwaytinah,30.9522,20.1203,1.508162746,0.688428699,3.079434381,1.779082591,0.110865186
Timmarasanayakkanur,10.0015,77.6769,4.394324233,4.937414051,1.960780647,0.421635067,4.775112689
Woodlesford,53.7567,-1.453,1.133538165,4.62937474,1.408170468,1.031226156,2.48951359
Nordlingen,48.8511,10.4883,1.497625022,3.995613489,0.489679685,4.196909476,1.905390299
San Victor Abajo,19.45,-70.53,4.517459674,1.893847776,1.786659184,4.250449391,1.68829983
Fatehgarh Churian,31.8643,74.9567,0.764340315,4.520569865,1.576317211,4.460075205,0.708801692
Manjhi,25.8384,84.5788,3.336108528,0.861869204,1.786779207,4.338159256,0.562145147
Tanhacu,-14.0167,-41.2833,3.907252364,0.83817419,0.710481463,2.884590227,1.138518016
Samba,32.5624,75.1199,3.852529305,2.947729547,1.702531871,1.547485023,2.971782972
Willmar,45.1216,-95.0569,4.441272269,4.482441519,1.354670069,0.487515569,2.582095916
Ronda,10.0003,123.4095,2.845218169,1.19847383,1.546449232,3.88035765,4.870684961
Stratton Saint Margaret,51.586,-1.762,3.521371921,3.247427977,1.385249518,2.762103516,3.772477873
Alto-Cuilo,-10.05,19.5167,4.643278343,3.068008328,0.378724099,1.835512677,2.268291894
Cuilo,-8.2371,19.5238,4.733111138,3.164140495,4.228638235,1.386347133,3.693648569
Daddi,16.0667,74.4333,4.412107746,0.612494209,2.292174259,1.102625448,0.998304749
Mangghystau,43.6956,51.3261,1.019055569,3.976239049,0.385916786,0.396622493,0.188244252
Merrick,40.6515,-73.5535,4.05511765,2.159611473,1.736111042,0.991839067,1.66661181
Cranendonck,51.3,5.5833,0.04783455,2.773401388,1.866807537,0.711297981,1.813441584
Sremcica,44.6767,20.391,2.205877938,1.346420785,3.769226752,3.498686722,3.012117296
Nurota,40.565,65.685,0.399834145,4.805465396,3.87466226,4.675109672,1.781996097
Morafeno,-15.4833,48.2,1.59027584,2.691370938,3.971618667,2.874723171,0.595694653
Sitampiky,-16.6667,46.1,4.526050752,1.544679265,2.516145876,3.240819689,2.252254995
Ambalavato,-22.9667,47.4667,3.169496028,2.820612741,3.089919249,2.376243795,0.270282618
Tongobory,-23.5167,44.3333,1.392478155,2.151124169,3.667789846,2.882945109,1.522823009
Tsarasaotra,-20.4333,47.2333,4.580888714,0.479775288,2.958458308,1.873769943,1.774103798
Ambohipandrano,-19.15,47.3667,0.643865458,0.443590191,4.492660839,2.805857222,2.829776407
Andolofotsy,-18.75,46.6333,0.360293657,2.100512205,2.936753547,1.541948962,4.72943013
Soanindrariny,-19.9,47.2333,4.984702427,0.202552691,4.117303833,0.169662817,0.022689243
Ankililoaka,-22.7667,43.6167,1.575017425,2.303793151,0.498740725,0.5752255,4.03080637
Tsiamalao,-15.05,48.45,0.154004868,0.46255035,0.575980233,3.664677781,1.916759
Fiadanana,-20.4333,48.3833,2.536569508,2.751114613,3.822451323,2.65335274,0.623443461
Antanambao,-19.6667,47.3333,2.416001593,4.768577969,3.571009696,3.883975391,4.53438462
Sahamadio,-22.5167,47.5667,4.048457316,3.029818785,2.188439242,0.069905124,2.360909686
Miorimivalana,-17.2167,49.2,1.586603019,1.84266197,1.334045611,2.350459418,1.116934894
Ambohimanambola,-19.8,46.6167,2.189983731,0.162134832,0.791906077,1.449247151,1.917979417
Ampasimatera,-15.9333,47.75,1.120591636,1.051004833,4.809722805,3.898501615,2.504290702
Karianga,-22.4167,47.3667,1.925321616,2.697315939,1.833816403,2.393327941,2.133940941
Matanga,-23.5167,47.55,4.689903684,1.897998786,4.159189309,1.927887339,3.268338753
La Colonia Tovar,10.4056,-67.2894,4.124979415,4.061673486,1.386240429,2.551083497,2.940797934
Fengjia,27.7969,110.8603,2.106222791,4.490146333,2.176240252,1.684545808,4.110152533
Dabaozi,26.7006,109.4634,0.712478912,2.828224288,0.287544099,0.70257292,1.129928989
Sancoale,15.4708,73.8431,2.225500388,0.759171822,1.224193612,0.637263033,0.342148265
Kudal,17.8356,73.9175,2.134453788,4.583572544,2.501275545,4.566912638,1.282158541
Anah,34.3722,41.9875,4.126242287,2.00704775,4.784342393,4.297877687,2.909745801
Mandza,-11.4167,43.3,4.496349875,0.290528447,2.629780519,3.638064567,0.419828393
Sidi Lahssen,35.1633,-0.6958,3.227926922,4.615276631,1.953262752,1.982240072,4.392963687
Lebanon,39.4254,-84.2133,2.490456302,2.295153684,0.252893772,2.356609782,4.327935194
Tufanganj,26.3345,89.6699,0.5560914,0.582641356,3.791678461,2.932840621,3.557299715
Torqabeh,36.3142,59.3725,2.296224019,3.239217007,1.24708363,0.634542948,1.169796765
Fredonia,5.9167,-75.6667,0.0066708,2.263589446,2.375830284,2.414318901,1.984162722
San Antonio Sacatepequez,14.9667,-91.7333,3.791806764,1.043107674,1.41949257,2.953221759,1.973659298
Vadakkum,9.0167,76.55,4.009447884,2.678763064,2.835440953,3.588845381,0.274073373
Walia,13.6,-10.3833,0.008059602,3.362295969,3.603564111,4.813934627,4.55854169
Laranjeira,38.657,-9.15,1.253668459,0.166547192,3.233980421,0.321321742,2.250814856
Cassilandia,-19.1128,-51.7339,1.306142703,2.744808329,4.324070731,3.117505303,3.27879261
Barcelona,12.8694,124.1419,3.510962639,2.270441398,2.104735771,4.062279139,4.54607398
Sokal,50.4833,24.2833,1.440905991,2.396344578,2.425846469,2.209258782,0.305360491
Capela do Alto,-23.4706,-47.7347,2.218916906,0.866260039,4.163448859,4.343240875,1.689979678
Agan,35.9176,103.8501,0.249691363,2.545637308,4.711475962,2.323169089,3.574536173
Itapecerica,-20.4728,-46.1258,3.042830966,2.470385176,1.478005218,0.443202896,0.809582438
Welench'iti,8.6667,39.4333,3.994680395,4.180191375,1.816494165,1.87564318,2.179315657
Daboh,26.0024,78.8766,1.088922759,4.938176096,3.131666666,0.826123071,1.794005932
Nizampatam,15.9,80.6667,3.958086063,0.945566898,3.952198153,4.55274785,2.019581698
El Reten,10.6167,-74.2667,2.143127416,0.204424162,0.697718157,1.753194326,3.902795762
Suzzara,45,10.75,1.802371025,4.2396607,3.340521842,0.485584853,1.453330986
Osmaneli,40.35,30.0167,2.418929486,3.488482719,3.24553736,3.961891695,1.596359018
Zele,51.0667,4.0333,3.362660751,3.907602841,2.078127668,2.897002334,3.80885609
Fot,47.6181,19.1903,0.66833608,1.725491245,2.776449982,0.066466477,3.163808495
Santa Vitoria,-18.8333,-50.1167,0.476601999,2.653788866,3.952637086,1.752795025,0.81980995
Baiheqiao,22.9764,103.7982,4.856036682,2.805645614,0.388937001,3.335509751,3.730760044
Thuan An,16.5489,107.6436,3.278273508,2.89421491,0.977481955,2.35830837,4.867395402
Saint-Cyr-l'Ecole,48.8008,2.0633,1.515090217,0.563094271,4.301302404,0.237338213,3.112689888
